,title,rating,date,review
1298,Avis AXA #2,"4,5 sur 5 étoiles",(Évaluation de Arnaud le 20/07/2020),"Voilà bientôt deux ans que j’ai rejoint Axa Banque.La prime d’arrivée offerte est effectivement bien versée sur votre compte au bout de quelques mois et correspond à 10 % de vos revenus, une fois ceux-ci domiciliés chez Axa.Les modalités d’enregistrement sont globalement simples. C’est assez rapide une fois les documents demandés réunis. Le réception de la carte bancaire accompagnée d’un chéquier suit dans la foulée. L’application mobile est pratique.Le retour du service client est efficace et agréable. Le découvert autorisé, à hauteur de 700 euros, est disponible et accessible sur simple demande à un conseiller.Seul léger bémol, j’ai changé de numéro de téléphone. Axa Banque, par mesure de sécurité envoie un code sur votre téléphone pour valider un achat en ligne. Il est donc obligatoire de mettre à jour vos coordonnées téléphoniques. Il est demandé un scan de votre pièce d’identité…., la mienne a été refusée par 3 fois car illisible. J’ai pu opérer ce changement mais quelle longueur pour une action aussi basique. Mais au final, la banque est-elle responsable ?Pour être honnête, je ne regrette pas mon engagement chez Axa Banque."
1299,Avis AXA #1,"4,0 sur 5 étoiles",(Évaluation de Charlène le 25/06/2020),"Conditions intéressantes mais banque en ligne pouvant mieux faire.J'ai refinancé mon prêt hypothécaire par Axa Banque car les conditions (le taux notamment) étaient vraiment très intéressantes par rapport à ma banque précédente. Le transfert a été facile et rapide, d'autant plus que je suis passée par un courtier. Avec le prêt, j'ai dû souscrire aux assurances habitation et solde restant dû.Je suis satisfaite des produits financiers. En revanche, je trouve le site internet peu convivial et parfois difficile à utiliser. L'interface client pourrait être largement améliorée et proposer des fonctions utiles comme d'autres banques le font (catégories des dépenses, suivi d'un budget ...).Le nombre d'agences est également limité, notamment quand on n'habite pas dans une grande ville. Mon agence locale a des horaires peu compatibles avec une vie professionnelle dense et elle ne possède pas de borne de retrait ou guichet automatique. Je n'ai jamais dû faire appel au service clientèle en ligne à proprement parlé."
1300,Avis LCL #16,"4,2 sur 5 étoiles",(Évaluation de Elodie le 28/06/2022),"Voilà une banque à l'écoute, réactive, et où l'accueil client est vraiment une belle expérience ! Cela fait 6 ans que j'ai un compte chez eux, il y a déjà eu quelques déconvenues mais toutes réglées rapidement et avec le sourire ! On ne prend pas la facilité d'accuser le client, on cherche à comprendre et on trouve une solution, je recommande les yeux fermés !"
1301,Avis LCL #15,"2,8 sur 5 étoiles",(Évaluation de Anonyme le 15/06/2022),"La valse des conseillers en agences, le manque de réactivité même dans l'urgence. Facturation des frais bancaires supplémentaires à la plus petite demande d'agencement de votre prêt immobilier, exemple 350€ l'ajout d'un simple devis. Au bout du compte, pas terrible."
1302,Avis LCL #14,"1,6 sur 5 étoiles",(Évaluation de Amandine le 18/05/2022),"Je me permets de vous raconter une très mauvaise expérience avec LCL. J’ai été cliente pendant quelques années avant d’opter pour une banque en ligne. Naturellement, j’avais demandé à ma conseillère de clôturer mon compte courant au LCL en janvier 2021. Des abonnements de type Netflix continuaient à être prélevés sur le compte LCL que je n’utilisais plus. De ce fait, j’ai régularisé le compte. Ma conseillère m’avait dit qu’elle le clôturerait une fois ce paiement effectué. Pensant que tout était en ordre, je ne m’inquiétais plus de cela. Puis, en décembre 2021, contre toute attente, je reçois l’appel d’un huissier de justice. Apparemment je devais environ 180 euros au LCL. Surprise, je les appelle, et j’apprends que le compte n’avait pas été clôturé ! Aucun appel de la banque ou du service recouvrement à ce sujet pendant plusieurs mois.J’explique donc en décembre au LCL qu’il y avait eu une erreur de la part de ma conseillère, mais on me dit que sans preuve (mail), on ne peut rien faire pour moi. Malheureusement, je ne pouvais plus mettre la main sur le fameux e-mail. A contre cœur, je paie.En avril 2022, en triant ma boite e-mail, je retombe sur l’e-mail, la preuve que j’avais bien demandé la clôture. J’en informe par courrier LCL, puis par téléphone à plusieurs reprises. Rien ne se passe. On oublie même de me rappeler ou pire encore, on me met en attente puis on raccroche (alors que je suis toujours très polie et respectueuse au téléphone)."
1303,Avis LCL #13,"4,8 sur 5 étoiles",(Évaluation de Fanette le 06/05/2022),"Formidable banque, à l’écoute, des conseillers très réactifs. Interactif, cliente très satisfaite. Le site offre tous les services à distance si besoin.A chaque fois que j’ai laissé un message sur la messagerie j’ai toujours été rappelé en moins d’une heure. A l’agence le très bon accueil est à noter."
1304,Avis LCL #12,"4,0 sur 5 étoiles",(Évaluation de Sandrine le 12/02/2022),"Je suis satisfaite de mon lcl en ligne sur le téléphone car vous pouvez gérer partout où vous êtes. Oui, les frais bancaires sont chers par rapport à d'autres banques c'est ce qui devrait être amélioré. J´y suis depuis des années et je n'ai pas eu de gros soucis avec eux. Là je les ai appelé pour un souci de payment sur un site de l oph, la carte ne passait pas, ce n'est pas un problème de plafond car celui-ci a déjà été augmenté. J'ai eu ma conseillère qui va faire le nécessaire et en principe cela se passe toujours très bien."
1305,Avis LCL #11,5 sur 5 étoiles,(Évaluation de Anonyme le 05/01/2022),"J'ai ouvert mon premier compte dans les années 90, je me souviens de la clarté des explications. Je suis donc revenue vers le LCL depuis quelques années : explications claires et détaillés, possibilité de joindre un conseiller en cas de soucis soit par téléphone soit par l'application, qui du reste est très bien faite : sûre, efficace, transparente. Ouvrir un compte ou changer de banque avec le LCL est très simple : carte d'identité et un conseiller s'occupe du reste. C'est une banque traditionnelle qui est présente (l'appli permet de gérer à distance) bien mieux qu'une banque en ligne."
1306,Avis LCL #10,"4,0 sur 5 étoiles",(Évaluation de Anonyme le 26/10/2021),"Je suis client LCL depuis toujours et je suis globalement satisfait de cette banque.Bien qu'il s'agisse d'une banque traditionnelle, j'apprécie l'ergonomie et la facilité d'utilisation de son application, je peux facilement modifier mon plafond et il m'est arrivé d'échanger avec mon conseiller directement depuis cette dernière. Je trouve également agréable le fait d'avoir un conseiller attitré, j'ai ainsi eu la possibilité de négocier mes tarifs sur ma carte bleue que j'ai actuellement à un tarif attractif. Toutefois, les cartes bancaires gratuites ne sont pas disponibles dans cet établissement ce que je trouve dommage.Étant souvent en déplacement, il est important pour moi que je puisse trouver une agence locale LCL partout en France et c'est le cas, il y a en a presque partout ! J'apprécie également que LCL propose un large panel d'offre en fonction de mes revenus et de ma situation : une offre adaptée lorsque j'étais étudiant mais également une à l'obtention de mon premier emploi."
1307,Avis LCL #9,"2,5 sur 5 étoiles",(Évaluation de Anonyme le 18/01/2021),"Très peu proche de sa clientèle.LCL a été ma première banque lorsque j'étais étudiante. A l'époque, je ne savais pas encore comment gérer un budget, et ils ne m'ont proposé aucune solution adaptée, pouvant limiter mes dépenses par exemple.Je me suis vite retrouvée avec un découvert de 800€, ce qui, à l'âge que j'avais alors, représentait une somme astronomique et insurmontable.J'ai fini à la Banque de France à 18 ans... tout ça, sans jamais qu'un conseiller ne me propose un rendez-vous. Inadmissible."
1308,Avis LCL #8,"4,3 sur 5 étoiles",(Évaluation de Anonyme le 12/01/2021),"J’ai ouvert mon compte courant LCL à Paris dans les années 90 car il y avait une succursale proche de mon domicile.J’ai apprécié de pouvoir changer d’agence lorsque j’ai déménagé en Allemagne, puis au Havre et enfin sur Rouen, tout en gardant le même numéro de compte. Lorsque j’ai voulu faire construire ma maison, je me suis tournée naturellement vers ma banque pour un crédit logement. J’ai toujours été bien accompagnée par la conseillère qui a toujours été claire dans ses explications.J’ai ouvert un 2ème compte dans une autre banque car malheureusement, il n’y a pas de Crédit Lyonnais où j’habite. Mais j’ai conservé le compte LCL tout en le gérant à distance sur internet, sans difficulté car le site est pratique, fluide et clair."
1309,Avis LCL #7,"4,8 sur 5 étoiles",(Évaluation de Anonyme le 06/12/2020),"Je suis client LCL depuis mon plus jeune âge et jusqu’à ce jour, sous aucun prétexte je ne changerais de banque.La majeure partie des conseillers à qui on a confié la gestion de mon compte ont toujours fait preuve d'un grand professionnalisme et d'une sympathie hors-norme. J'ai énormément apprécié leur bienveillance, leur compréhension dans des moments difficiles auxquels j'ai du faire face. Leur capacité d'écoute ainsi que leur réactivité sont pour ma part exemplaires. Avec mon expérience passée chez LCL, je vous recommande vivement les services de cette banque qui sait chaque jour être auprès de ses clients.En ce qui concerne le service client, je les ai contacté à de nombreuses reprises et ils ont toujours été courtois et serviables; mon problème était toujours réglé en moins de 24 heures, quel qu´en soit la nature.Si je devais trouver un problème à cette banque, je dirais que ce sont les frais, qui sont plus élevés compte-tenu de la concurrence exercée par les banques en ligne; mais cela est compréhensible vu que c'est une banque physique et non pas en ligne."
1310,Avis LCL #6,"2,0 sur 5 étoiles",(Évaluation de Sara le 19/10/2020),"LCL est ma banque depuis de nombreuses années.D'une manière générale, leur service client ainsi que leur réactivité laisse à désirer.L'application en revanche, est très pratique et fonctionnelle depuis qu'elle a été améliorée.Je regrette quand même le débit en direct qui n'apparait pas, contrairement à certaines banques. Lors d'envoi de message par la messagerie interne à l'application, le temps de réponse est parfois long, et il faut souvent les relancer. Je trouve de manière générale que le service à la clientèle est mauvais."
